25 55.060131311416626
48 161.7490692138672
17 69.03430676460266
12 49.219454765319824
13 53.337236166000366
12 49.32028532028198
30 104.15087175369263
21 43.92346787452698
41 85.1764907836914
7 15.370369672775269
11 23.62117862701416
15 29.92850923538208
39 73.18744206428528
14 26.90807819366455
20 38.36828017234802
7 13.914693355560303
5 10.204511165618896
12 23.173667907714844
35 74.82711005210876
27 58.23353815078735
35 109.8890380859375
8 32.60403299331665
12 48.12278485298157
19 75.10718846321106
17 67.78035068511963
15 59.651984214782715
18 71.350834608078
16 63.428606271743774
56 218.869060754776
10 40.432438135147095
17 67.07306408882141
19 75.62469816207886
13 51.98900747299194
13 52.08317708969116
12 48.205413579940796
15 52.68359327316284
21 45.3556866645813
17 36.75731348991394
13 28.701874256134033
6 13.505733489990234
11 23.97856855392456
9 19.88291049003601
13 28.456608057022095
20 45.66289782524109
13 53.16858673095703
10 41.276758670806885
15 60.48810791969299
20 81.51447534561157
20 80.82682514190674
20 80.70641112327576
11 45.10321640968323
5 21.15256428718567
19 77.51091527938843
12 48.92285490036011
33 132.14158582687378
12 49.03892970085144
20 80.30935311317444
10 41.70480942726135
4 17.4409818649292
12 49.611032247543335
15 60.078598499298096
21 85.41426634788513
13 52.829338788986206
17 68.49497532844543
21 84.62884879112244
16 64.71492218971252
12 48.94625544548035
6 24.753371477127075
8 34.0390510559082
10 41.10161256790161
21 84.76370763778687
22 88.52376055717468
15 60.99850630760193
10 41.75649833679199
6 25.315630674362183
15 60.75608563423157
30 120.61812019348145
13 53.39584231376648
9 36.76848030090332
32 127.89610528945923
31 124.21693062782288
8 34.121164321899414
23 93.1229739189148
6 25.336215019226074
17 68.79941201210022
27 109.07635998725891
19 76.13902974128723
6 25.75824236869812
14 57.14618539810181
11 44.84057545661926
32 128.35592555999756
15 60.45063614845276
30 120.32218146324158
11 46.00274395942688
15 61.02624011039734
17 69.53886675834656
14 56.13131308555603
16 65.29646420478821
19 76.6754732131958
9 37.81204557418823
FINISH
Iterations:  100
Map size (width height):  201 203
Mean of steps:  17.04
Mean of time per iteration:  60.427859227657315
Median of steps:  15.0
Median of time per iteration:  53.36653923988342
Total elapsed time:  6203.377926826477
